ID,HIT_ID,RANDOM,CONTEXT,TRANSLATED,LANGUAGE,SENTENCE,REAL_TOPIC,FALSE_TOPIC1,FALSE_TOPIC2,FALSE_TOPIC3,GOLD_TOPIC_WORDS
11161,29,0,"unfortunately he finds her hiding in a wardrobe and boasts about his illegal activities.	jasmine pretends to understand his reasons before trying to escape but shane catches her and tries to rape her.	debbie arrives and hits shane on the head with a chair leg, knocking him out briefly, but he comes round and grabs debbie.",1,es,"the jasmine initiative takes up the presidency leg and affects shane again, killing him at this moment.","katie,she,tells,her.,back","school,university,students,college,schools","art,works,museum,style,artists","audi,abu,ibn,car,race","katie,she,tells,her.,back,takes,andy,him.,begins,robert,i,back,died,death,told,asked,put,days,decided,brought,court,law,aclu,legal,act,rights,supreme,public,government,case"
9284,29,0,"there is convenient parking with sufficient room to maneuver for tour buses	both band and crew buses and semi trailers by the loading dock and rear stage door.	while this outside parking is close to the main stage, it however lacks any shore power electrical tie in boxes near the bus and truck parking.",1,de,"this can be itinerant tourism with options or rent of local sources, your.","station,air,aircraft,service,flight","development,government,public,national,local","energy,atomic,electron,atoms,electrons","church,catholic,christian,religious,roman","station,air,aircraft,service,flight,line,railway,radio,airlines,airport,bell,power,pressure,sound,design,air,designed,signal,speed,missile,building,built,house,buildings,site,church,original,hall,construction,century"
10362,29,0,"an example of an ementoring provider in the uk is brightside, a non-profit e-mentoring organization that works with 60 businesses, charities and universities.	brightside has developed a secure online portal featuring interactive content and resources through which over 6,000 trained online mentors are connected with over 21,000 young people, providing them with information and guidance about education and employment.	newer entrants to the uk market include sfg mentornet®, which was designed jointly with a youth-based mentoring charity but which is also now being used by an increasing number of careers departments within uk universities.",0,en,others include aluminati with their aluminate ementoring platform targeted to alumni and students of higher educational institutions and mentor match me.,"development,government,public,national,local","court,law,aclu,legal,act","film,album,released,song,show","river,sea,north,water,southern","development,government,public,national,local,million,economic,international,financial,land,school,university,students,college,schools,education,state,research,student,institute,company,apple,game,sold,released,million,software,aol,announced,amiga"
8738,30,0,"the assyrians suffered a further catastrophic series of events during world war i in the form of the religiously and ethnically motivated assyrian genocide at the hands of the ottomans and their kurdish and arab allies from 1915 to 1918.	some sources claim that the highest number of assyrians killed during the period was 750,000, while a 1922 assyrian assessment set it at 275,000.	the assyrian genocide ran largely in conjunction to the similarly motivated armenian genocide and greek genocide.",1,de,"in response to turkish cruelty, assyrian weapons, and the assyrian war of independence was fought during world war i. a time of assyrian successfully fought against overwhelming number, with a number of victories of the ottomans and kurds, and also hostile arab and iranian groups; then their russian partners the war following the russian revolution, and armenian opposition.","empire,alexander,century,king,bc,","computer,code,systems,data,language","de,spanish,european,countries,north","roman,antony,octavian,rome,augustus","empire,alexander,century,king,bc,,battle,assyrian,persian,war,bc,forces,war,government,shah,army,ali,political,military,support,led,development,government,public,national,local,million,economic,international,financial,land"
4195,30,0,"being very difficult to measure, only about 60 stellar parallaxes had been obtained by the end of the 19th century, mostly by use of the filar micrometer.	astrographs using astronomical photographic plates sped the process in the early 20th century.	automated plate-measuring machines and more sophisticated computer technology of the 1960s allowed more efficient compilation of star catalogues.",0,en,"in the 1980s, charge-coupled devices (ccds) replaced photographic plates and reduced optical uncertainties to one milliarcsecond.","bell,power,pressure,sound,design","katie,she,tells,her.,back","won,team,agassi,championship,final","audi,abu,ibn,car,race","bell,power,pressure,sound,design,air,designed,signal,speed,missile,magnitude,star,alpha,earth,stars,distance,solar,centauri,astronomical,sun,building,built,house,buildings,site,church,original,hall,construction,century"
12803,30,0,"the annates were, along with the supremacy over the church in england, reserved to the crown, and the english crown now took all revenue charged for the appointment of bishops.	the act of first fruits and tenths transferred the taxes on ecclesiastical income from the pope to the crown.	the treasons act 1534 made it high treason punishable by death to deny royal supremacy.",1,es,the first act of supremacy (among other things) started the process by which the dissolution of monasteries has been carried out.,"church,catholic,christian,religious,roman","oil,production,agricultural,industrial,industry","algebraic,set,mathematical,function,point","computer,code,systems,data,language","church,catholic,christian,religious,roman,anglican,god,st.,churches,church,,court,law,aclu,legal,act,rights,supreme,public,government,case,king,de,son,andrew,ii,alexios,iii,royal,emperor,alfonso"
2480,30,0,"it was replaced by grampian regional council and five district councils: banff and buchan, gordon, kincardine and deeside, moray and the city of aberdeen.	the current aberdeenshire consists of all of former aberdeenshire, former kincardineshire and the northeast portions of banffshire.	local government functions were shared between the two levels.",1,cs,"in 1996, local government, etc. (scotland) act of 1994, banff and buchan district, gordon district and kincardine and deeside district were combined to create the current aberdeenshire council with the other two districts still autonomous council areas.","village,district,north,parish,town","empire,alexander,century,king,bc,","art,works,museum,style,artists","algebraic,set,mathematical,function,point","village,district,north,parish,town,river,road,west,east,county,party,national,council,government,election,elected,president,members,member,general,park,centre,adelaide,amsterdam,aarhus,largest,located,local,aberdeen,home"
12103,30,0,"this rule in favour of imputation relates to the generality of the duties an agent owes to a principal, in particular the agent's duty to communicate material facts to the principal.	since the purpose of the law is to offer protection to third parties who act in good faith, it is reasonable to allow them to believe that, in most cases, the agents have fulfilled this duty.	after all, the principal selects the agents and has the power to control their actions both through express instructions and incentives intended to influence their behaviour which will include laying down routines for how agents should handle information, and the extent to which agents will be rewarded for transmitting information of commercial value.",1,fr,the result is a form of strict liability in which the legal consequences of an agent of acts or omissions are attributed to an even when the main was not due to a lack of appointments or the supervision of the agency.,"example,,player,change,difficult,if","magnitude,star,alpha,earth,stars","acupuncture,medical,treatment,health,common","won,team,agassi,championship,final","example,,player,change,difficult,if,make,generally,higher,main,result,court,law,aclu,legal,act,rights,supreme,public,government,case,computer,code,systems,data,language,machine,text,apl,memory,ascii"
8244,30,0,"during this period he also completed his first public buildings, the jyväskylä workers' club in 1925, the jyväskylä defence corps building in 1926 and the seinäjoki defence corp building in 1924–29.	aalto also entered several architectural competitions for prestigious state public buildings, both in finland and abroad, including the two competitions for the finnish parliament building in 1923 and 1924, the extension to the university of helsinki in 1931, and the building to house the league of nations in geneva, switzerland, in 1926–27.	furthermore, this was the period when aalto was most prolific in his writings, with articles for professional journals and newspapers.",0,en,"among his most well-known essays from this period are ""urban culture"" (1924), ""temple baths on jyväskylä ridge"" (1925), ""abbé coignard's sermon"" (1925), and ""from doorstep to living room"" (1926).","music,play,musical,band,plays","forces,war,government,shah,army","acid,carbon,metal,alkali,water","i,back,died,death,told","music,play,musical,band,plays,performed,jazz,theatre,rock,music,,building,built,house,buildings,site,church,original,hall,construction,century,theory,social,works,century,modern,political,history,scientific,wrote,natural"
1175,30,0,"in the same year tarkovsky also began the production of the film ""the first day"" (russian: первый день ""pervyj dyen′""), based on a script by his friend and long-term collaborator andrei konchalovsky.	the film was set in 18th-century russia during the reign of peter the great and starred natalya bondarchuk and anatoli papanov.	to get the project approved by goskino, tarkovsky submitted a script that was different from the original script, omitting several scenes that were critical of the official atheism in the soviet union.",1,cs,"after the shooting around half of the film project was stopped goskino after it was clear that film, differ from the concept of a censure.","film,published,book,story,series","theory,social,works,century,modern","team,played,season,league,football","party,national,council,government,election","film,published,book,story,series,wrote,films,character,written,books,french,german,war,crowley,de,speer,published,soviet,germany,awarded,development,government,public,national,local,million,economic,international,financial,land"
6045,30,0,"afonso de albuquerque, was born in 1453 in alhandra, near lisbon.	he was the second son of gonçalo de albuquerque, lord of vila verde dos francos and dona leonor de menezes.	his father held an important position at court and was connected by remote illegitimate descent with the portuguese monarchy.",1,es,"it has been educated in maths and america of the court of afonso v in portugal, where he met don juan, the future king juan ii of portugal.","king,de,son,andrew,ii","film,album,released,song,show","ancient,greek,temple,god,century","energy,atomic,electron,atoms,electrons","king,de,son,andrew,ii,alexios,iii,royal,emperor,alfonso,de,spanish,european,countries,north,east,india,chinese,portuguese,west,born,family,she,married,father,son,died,age,mother,moved"
13658,30,0,"following the passage of the localism act 2011 on 15 november 2011, the department for communities and local government began negotiating with groups of local councils for tailored deals to be included in the 2012 united kingdom budget.	the greater manchester combined authority sought provision for a further transfer of powers that would result in an additional delegation of authority from the uk's central government.	this step-change would mean that, instead of the gmca bidding for government funding on a project-by-project basis, it will receive a sum of money from government ministers and would be able to determine, locally, how it is used.",1,de,"the british government is a further plan, passenger transport managers, the rail tariffs in the areas directly and invest money in infrastructure and the rolling stock as well as the creation of more and better rail transport.","development,government,public,national,local","village,district,north,parish,town","bell,power,pressure,sound,design","empire,alexander,century,king,bc,","development,government,public,national,local,million,economic,international,financial,land,company,apple,game,sold,released,million,software,aol,announced,amiga,station,air,aircraft,service,flight,line,railway,radio,airlines,airport"
2613,30,0,"it quickly became a massive hit in japan.	the film was also a critical and box office success abroad, winning the coveted palme	d'or at the 1980 cannes film festival in may, though some critics, then and now, have faulted the film for its alleged coldness.",1,fr,"kurosawa spent much of the rest of Europe and america the promotion of 'kagemusha', the collection of prices and accolades and exposure as art design that he had made to serve storyboards for film.","film,album,released,song,show","court,law,aclu,legal,act","forces,war,government,shah,army","won,team,agassi,championship,final","film,album,released,song,show,television,band,music,recorded,played,film,published,book,story,series,wrote,films,character,written,books,i,back,died,death,told,asked,put,days,decided,brought"
7875,31,0,"this dress rehearsal for a moon landing brought the apollo lunar module to from the lunar surface, at the point where powered descent would begin on the actual landing.	practicing this approach orbit would refine knowledge of the lunar gravitational field needed to calibrate the powered descent guidance system to within (lr altitude update lock) needed for a landing.	earth-based observations, unmanned spacecraft, and apollo 8 had respectively allowed calibration to within , , and .",1,es,"with the exception of the last section, the mission was exactly as a landing would have gone, both in the area and on the ground, to nasa air traffic controllers and monitoring and control through a network of trial.","apollo,lunar,crew,module,mission","bell,power,pressure,sound,design","film,published,book,story,series","king,de,son,andrew,ii","apollo,lunar,crew,module,mission,spacecraft,space,landing,command,launch,computer,code,systems,data,language,machine,text,apl,memory,ascii,music,play,musical,band,plays,performed,jazz,theatre,rock,music,"
12716,31,0,"british art historian kenneth clark wrote that western europe's first ""great age of civilisation"" was ready to begin around the year 1000.	from 1100, he wrote, monumental abbeys and cathedrals were constructed and decorated with sculptures, hangings, mosaics and works belonging to one of the greatest epochs of art and providing stark contrast to the monotonous and cramped conditions of ordinary living during the period.	abbot suger of the abbey of st. denis is considered an influential early patron of gothic architecture and believed that love of beauty brought people closer to god: ""the dull mind rises to truth through that which is material"".",1,cs,"clark, it requires' intellectual behind all the fine arts in the next century, and in fact remains the basis of our convictions of the value of the art date '.","theory,social,works,century,modern","won,team,agassi,championship,final","i,back,died,death,told","side,white,bow,iron,back","theory,social,works,century,modern,political,history,scientific,wrote,natural,art,works,museum,style,artists,rodin,anime,de,sculpture,warhol,katie,she,tells,her.,back,takes,andy,him.,begins,robert"
13905,31,0,"george makes a proposition to his father: he will take one more shot at persuading lisa to be with him; if she will, charles must go to jail, and if she won't, george will take the rap for his dad.	at a birthday party that matty throws for her, george confesses his feelings for lisa and goes outside to give her time to think it over, charles looking on from above.	finally, lisa says goodbye to matty and joins george outside.",1,de,"at the end of the film, they are a bus.","katie,she,tells,her.,back","group,numbers,members,order,public","population,age,women,jews,ainu","development,government,public,national,local","katie,she,tells,her.,back,takes,andy,him.,begins,robert,i,back,died,death,told,asked,put,days,decided,brought,film,album,released,song,show,television,band,music,recorded,played"
9739,31,0,"winlaton youth training centre was a government owned and run female youth correctional facility located on at 186 springvale road nunawading, victoria, australia.	the facility was designed to accommodate 14- to 18-year-old wards of the state.	it opened in 1956 (when it was known at the winlaton juvenile school) and closed in 1993 as the nunawading youth residential facility.",1,fr,a building (candlebark property) is now the site.,"park,centre,adelaide,amsterdam,aarhus","acupuncture,medical,treatment,health,common","team,played,season,league,football","san,los,john,york,president","park,centre,adelaide,amsterdam,aarhus,largest,located,local,aberdeen,home,building,built,house,buildings,site,church,original,hall,construction,century,group,numbers,members,order,public,aa,wore,test,committee,number"
9855,31,0,"these cars were stringently built to both fia and pikes peak regulations and driven by brothers steve beddor and david beddor.	unlike the other competitors, both cars were not only race modified, but also duly road registered, tractable, street legal cars.	in a demonstration of the ruf's flexibility, they were street driven to and from the pikes peak racecourse, and as a lasting testament to the ruf ctr2sport's enormous capabilities, steve beddor was 1st in overall qualifying (despite driving a legal street car) and finished 2nd overall in the race, while his brother david, (in the second ruf) finished a close 4th overall.",1,de,"the 'versions of steve beddor pikes climax' prototype; the reputation of ctr2sport, then the virginia city hill on an astonishing three times during break up to 20 other 1 place ends, which is probably one of the most important 'non-zuffenhausen' porsche racecars of the 1990s.","audi,abu,ibn,car,race","language,word,english,term,arabic","empire,alexander,century,king,bc,","species,forest,park,common,national","audi,abu,ibn,car,race,cars,racing,bakr,series,engine,won,team,agassi,championship,final,win,champion,winning,match,gold,king,de,son,andrew,ii,alexios,iii,royal,emperor,alfonso"
3099,31,0,"issues #361-363 (april–june 1992) introduced carnage, a second symbiote nemesis for spider-man.	the series' 30th-anniversary issue, #365 (aug. 1992), was a double-sized, hologram-cover issue with the cliffhanger ending of peter parker's parents, long thought dead, reappearing alive.	it would be close to two years before they were revealed to be impostors, who are killed in #388 (april 1994), scripter michelinie's last issue.",1,fr,"its 1987 – 1994 skimp has second-longest run as the writer on the title, behind -stan wake.","i,back,died,death,told","species,forest,park,common,national","party,national,council,government,election","park,centre,adelaide,amsterdam,aarhus","i,back,died,death,told,asked,put,days,decided,brought,film,published,book,story,series,wrote,films,character,written,books,team,played,season,league,football,game,games,teams,club,season,"
4048,31,0,"the main categories of networks are acyclic or feedforward neural networks (where the signal passes in only one direction) and recurrent neural networks (which allow feedback).	among the most popular feedforward networks are perceptrons, multi-layer perceptrons and radial basis networks.	among recurrent networks, the most famous is the hopfield net, a form of attractor network, which was first described by john hopfield in 1982.",0,en,"neural networks can be applied to the problem of intelligent control (for robotics) or learning, using such techniques as hebbian learning and competitive learning.","bell,power,pressure,sound,design","audi,abu,ibn,car,race","empire,alexander,century,king,bc,","side,white,bow,iron,back","bell,power,pressure,sound,design,air,designed,signal,speed,missile,example,,player,change,difficult,if,make,generally,higher,main,result,theory,social,works,century,modern,political,history,scientific,wrote,natural"
6351,31,0,"during this time of the year marginal nautical twilight lasts the entire night.	temperatures at this time of year will be typically hovering around during the day in most of the urban area, though nearer directly on the coast, and around in the westernmost suburbs, illustrating the cooling effect of the north sea during summer.	in addition, from june onward skies are more overcast than in april/may, as reflected in a lower percentage of possible sunshine (the percentage of daylight hours that are sunny).",0,en,these factors render summer to be very tempered by european standards.,"river,sea,north,water,southern","computer,code,systems,data,language","company,apple,game,sold,released","human,person,moral,social,good","river,sea,north,water,southern,region,land,areas,south,northern,apollo,lunar,crew,module,mission,spacecraft,space,landing,command,launch,population,age,women,jews,ainu,children,abortion,total,rate,jewish"
7624,31,0,team sports and especially collegiate football have been important to arkansans.	college football in arkansas began from humble beginnings.	the university of arkansas first fielded a team in 1894 when football was a very dangerous game.,1,cs,"a recent study by the team of members from concussions common in football, to make it clear that the risk persists.","team,played,season,league,football","population,age,women,jews,ainu","ancient,greek,temple,god,century","music,play,musical,band,plays","team,played,season,league,football,game,games,teams,club,season,,acupuncture,medical,treatment,health,common,blood,research,alternative,patients,autism,lincoln,johnson,states,war,congress,jackson,union,president,confederate,arkansas"
4734,31,0,"conquering the peoples of the alps in 16 bc was another important victory for rome since it provided a large territorial buffer between the roman citizens of italy and rome's enemies in germania to the north.	the poet horace dedicated an ode to the victory, while the monument trophy of augustus near monaco was built to honor the occasion.	the capture of the alpine region also served the next offensive in 12 bc, when tiberius began the offensive against the pannonian tribes of illyricum and his brother nero claudius drusus against the germanic tribes of the eastern rhineland.",1,es,"both campaigns were successful, as drusus' forces reached the elbe 9 of christ, however, died shortly after the collapse of the horse.","roman,antony,octavian,rome,augustus","magnitude,star,alpha,earth,stars","film,published,book,story,series","species,forest,park,common,national","roman,antony,octavian,rome,augustus,agrippina,caesar,alexander,wife,marriage,empire,alexander,century,king,bc,,battle,assyrian,persian,war,bc,i,back,died,death,told,asked,put,days,decided,brought"
14461,32,0,"orbit is described as ""designed by anish kapoor and cecil balmond"".	kapoor is a turner prize winning sculptor, while balmond is one of the world's leading designers.	according to kapoor, both men are ""interested in a place where architecture meets sculpture"" and ""the way that form and geometry give rise to structure"".",1,de,kapoor and balmond stated that their interests blurred and in other areas of the first began to work together in 2002 on the 'kapoor marsyas' in the turbine hall tate modern.,"katie,she,tells,her.,back","building,built,house,buildings,site","river,sea,north,water,southern","language,word,english,term,arabic","katie,she,tells,her.,back,takes,andy,him.,begins,robert,park,centre,adelaide,amsterdam,aarhus,largest,located,local,aberdeen,home,won,team,agassi,championship,final,win,champion,winning,match,gold"
6730,32,0,"ammon (; ; ) is a semitic kingdom from the bronze age period occupying the east of the jordan river, between the torrent valleys of arnon and jabbok, in present-day jordan.	the chief city of the country was ""rabbah"" or ""rabbath ammon"", site of the modern city of amman, jordan's capital.	milcom and molech (who may be one and the same) are named in the bible as the gods of ammon.",1,es,"the people of the so-called 'children of ammon' or 'ammonites. ""","empire,alexander,century,king,bc,","san,los,john,york,president","school,university,students,college,schools","company,apple,game,sold,released","empire,alexander,century,king,bc,,battle,assyrian,persian,war,bc,river,sea,north,water,southern,region,land,areas,south,northern,ancient,greek,temple,god,century,apollo,roman,egyptian,according,modern"
14917,32,0,"subsequent authors gradually added over 300 species to the genus.	by the close of the nineteenth century, however, it was already clear that ""cyphella"" contained a miscellany of species	— some, for example, having hyaline spores, whilst others had brown spores.",1,fr,"separate genera has therefore proposed to welcome cyphelloid mushrooms that are not closely related to gender, and this process continues throughout the 20th century.","theory,social,works,century,modern","party,national,council,government,election","park,centre,adelaide,amsterdam,aarhus","won,team,agassi,championship,final","theory,social,works,century,modern,political,history,scientific,wrote,natural,species,animals,amphibians,similar,bones,animal,skull,body,teeth,fossil,example,,player,change,difficult,if,make,generally,higher,main,result"
11418,32,0,"after the imposition of martial law by ayub khan, she once wished the regime well.	yet after martial law was lifted, she sympathised with the opposition as she was strongly in favour of democratic ideals.	being sister of her beloved brother, she was held in high esteem, and came to symbolise the democratic aspirations of the people.",1,es,the picture has changed when fatima decided to participate in the elections for the president of the council to 1965.,"party,national,council,government,election","school,university,students,college,schools","example,,player,change,difficult,if","development,government,public,national,local","party,national,council,government,election,elected,president,members,member,general,forces,war,government,shah,army,ali,political,military,support,led,born,family,she,married,father,son,died,age,mother,moved"
8365,32,0,"she was not empowered to inflict punishment, and when she complained about their behaviour received no support, but was criticised for not being capable.	the inghams, dissatisfied with their children's progress, dismissed anne.	she returned home at christmas, 1839, joining charlotte and emily, who had left their positions, and branwell.",1,fr,"this episode to blake hall was a traumatic experience that it is reproduced in almost perfect detail in his novel ', agnes grey. ""","born,family,she,married,father","river,sea,north,water,southern","human,person,moral,social,good","de,spanish,european,countries,north","born,family,she,married,father,son,died,age,mother,moved,court,law,aclu,legal,act,rights,supreme,public,government,case,film,published,book,story,series,wrote,films,character,written,books"
7284,32,0,"asu's tempe campus is located in downtown tempe, arizona, about eight miles (13 km) east of downtown phoenix.	the campus is considered urban, and is approximately in size.	the campus is arranged around broad pedestrian malls and is completely encompassed by an arboretum.",1,de,"the tempe campus is also the largest asu campus with 59,794 students signed in at least a class of universities.","school,university,students,college,schools","film,published,book,story,series","won,team,agassi,championship,final","species,animals,amphibians,similar,bones","school,university,students,college,schools,education,state,research,student,institute,village,district,north,parish,town,river,road,west,east,county,example,,player,change,difficult,if,make,generally,higher,main,result"
1375,32,0,"the largest fields in block zero are takula (area a), numbi (area a), and kokongo (area b).	chevron operates in block zero with a 39.2% share.	sonangol, the state oil company, total, and eni own the rest of the block.",1,cs,"chevron also works angola first production of deepwater section, bloc 14.","oil,production,agricultural,industrial,industry","film,published,book,story,series","art,works,museum,style,artists","species,animals,amphibians,similar,bones","oil,production,agricultural,industrial,industry,agriculture,largest,increased,economy,produced,church,catholic,christian,religious,roman,anglican,god,st.,churches,church,,example,,player,change,difficult,if,make,generally,higher,main,result"
11208,32,0,"the monasteries of the holy sativan church were called ""fubars,"" the name being derived from the acronym ""fouled up beyond all repair"" in common usage in a variety of places, especially the u.s. military.	monks of mafang fubar (also known as ragoovian monks after the fubar's founder), the most renowned of these, were the slobbovian version of martial artists.	mafang fubarian monks turned utter lack of personal hygiene into an offensive weapon in a style known as ""mung fu"".",0,en,"a partial listing of techniques they employed: ""scholls ya nostrils"" (whipping a malodorous foot beneath the victim's nose causing unconsciousness); ""beans flatula"" (an area-of-effect attack similar to tear gas); ""loins gadafule"" (pronounced ""god awful""), which involved swinging an unwashed loincloth harvested from a holy man, producing devastating effects on contact with a target.","church,catholic,christian,religious,roman","magnitude,star,alpha,earth,stars","apollo,lunar,crew,module,mission","species,animals,amphibians,similar,bones","church,catholic,christian,religious,roman,anglican,god,st.,churches,church,,acupuncture,medical,treatment,health,common,blood,research,alternative,patients,autism,side,white,bow,iron,back,weight,red,steel,black,cast"
4583,32,0,"under this model of 'buddhist kingship', the king sought to legitimise his rule not through descent from a divine source, but by supporting and earning the approval of the buddhist ""sangha"".	following ashoka's example, kings established monasteries, funded the construction of stupas, and supported the ordination of monks in their kingdom.	many rulers also took an active role in resolving disputes over the status and regulation of the sangha, as ashoka had in calling a conclave to settle a number of contentious issues during his reign.",0,en,"this development ultimately led to a close association in many southeast asian countries between the monarchy and the religious hierarchy, an association that can still be seen today in the state-supported buddhism of thailand and the traditional role of the thai king as both a religious and secular leader.","theory,social,works,century,modern","side,white,bow,iron,back","magnitude,star,alpha,earth,stars","oil,production,agricultural,industrial,industry","theory,social,works,century,modern,political,history,scientific,wrote,natural,empire,alexander,century,king,bc,,battle,assyrian,persian,war,bc,ancient,greek,temple,god,century,apollo,roman,egyptian,according,modern"
11904,32,0,"brooks astronomical observatory is an astronomical observatory owned and operated by central michigan university.	it is located in mount pleasant, michigan (usa).	the observatory was established in 1964 and is located on the roof of the brooks hall science building.",1,cs,"as building and centres are appointed for kendall p. brooks, instructor astronomy and other issues in the period 1910-1947.","magnitude,star,alpha,earth,stars","group,numbers,members,order,public","i,back,died,death,told","church,catholic,christian,religious,roman","magnitude,star,alpha,earth,stars,distance,solar,centauri,astronomical,sun,school,university,students,college,schools,education,state,research,student,institute,building,built,house,buildings,site,church,original,hall,construction,century"
9937,33,0,"prime minister edward heath called a general election over the issue of ""who governs britain?	"" in february 1974, during a lengthy dispute with the national union of mineworkers.	two days before polling day, the director-general of the confederation of british industry campbell adamson made a speech in which he said ""i should like to see the next government repeal the act so that we can get proper agreement on what should replace it"".",1,cs,"adamson statements by mr headlines, and it was considered damaging the conservative party election prospects.","party,national,council,government,election","apollo,lunar,crew,module,mission","population,age,women,jews,ainu","park,centre,adelaide,amsterdam,aarhus","party,national,council,government,election,elected,president,members,member,general,i,back,died,death,told,asked,put,days,decided,brought,lincoln,johnson,states,war,congress,jackson,union,president,confederate,arkansas"
13002,33,0,"his performance for the braves consisted of a .257 batting average, 87 hits, 11 home runs, and 12 stolen bases.	with only five caught stealings with his stint as a pirate, mclouth eclipsed that number in his first season as a brave, being thrown out six times.	the 2010 season proved to be one of the worst seasons offensively for mclouth.",1,de,"in the first two weeks of spring training mclouth, only 22 at-bats with ten strikeouts.","team,played,season,league,football","theory,social,works,century,modern","lincoln,johnson,states,war,congress","village,district,north,parish,town","team,played,season,league,football,game,games,teams,club,season,,i,back,died,death,told,asked,put,days,decided,brought,river,sea,north,water,southern,region,land,areas,south,northern"
14275,33,0,"the musical, a musical theatre which was inspired by 1malaysia.	he played the lead, rahman in the multi-racial ensemble play staged at the famous istana budaya, kuala lumpur.	also involved in the play were other astro talents, eric lin,michael rao, fellow af7 alumni nas adila and amy wang.",0,en,the theatre was a success and it went into the malaysia guinness book of record.,"music,play,musical,band,plays","team,played,season,league,football","katie,she,tells,her.,back","film,album,released,song,show","music,play,musical,band,plays,performed,jazz,theatre,rock,music,,film,published,book,story,series,wrote,films,character,written,books,park,centre,adelaide,amsterdam,aarhus,largest,located,local,aberdeen,home"
3129,33,0,"by 1943, the allies had gained air superiority over germany, and bombings of german cities and industry had become commonplace.	however, the allies in their strategic bombing campaign did not concentrate on industry, and speer, with his improvisational skill, was able to overcome bombing losses.	in spite of these losses, german production of tanks more than doubled in 1943, production of planes increased by 80 percent, and production time for ""kriegsmarine"" submarines was reduced from one year to two months.",1,es,"production will continue to increase until the second half of 1944, when enough equipment for the supply of 270 army divisions are — while the wehrmacht ""had only 150 divisions in the area.","army,military,battle,forces,force","film,album,released,song,show","language,word,english,term,arabic","won,team,agassi,championship,final","army,military,battle,forces,force,war,ships,attack,ship,men,oil,production,agricultural,industrial,industry,agriculture,largest,increased,economy,produced,french,german,war,crowley,de,speer,published,soviet,germany,awarded"
5433,33,0,"abydos is one of the oldest cities of ancient egypt, and also of the eighth nome in upper egypt, of which it was the capital city.	it is located about west of the nile at latitude 26° 10' n, near the modern egyptian towns of el-'araba el madfuna and al-balyana.	in the ancient egyptian language, the city was called abdju (""ꜣbdw"" or ""abdw"").",1,de,"the english term 'abydos' comes from the greek, has made a name by the greek geographers from the city abydos nothing about the hellespont.","ancient,greek,temple,god,century","art,works,museum,style,artists","film,published,book,story,series","station,air,aircraft,service,flight","ancient,greek,temple,god,century,apollo,roman,egyptian,according,modern,river,sea,north,water,southern,region,land,areas,south,northern,empire,alexander,century,king,bc,,battle,assyrian,persian,war,bc"
7978,33,0,"beginning in late december 1778, the british captured savannah and controlled the georgia coastline.	in 1780 they launched a fresh invasion and took charleston as well.	a significant victory at the battle of camden meant that royal forces soon controlled most of georgia and south carolina.",1,cs,"the british to create a network of forts inland, we hope that the assembly loyalists flag.","army,military,battle,forces,force","magnitude,star,alpha,earth,stars","village,district,north,parish,town","group,numbers,members,order,public","army,military,battle,forces,force,war,ships,attack,ship,men,lincoln,johnson,states,war,congress,jackson,union,president,confederate,arkansas,forces,war,government,shah,army,ali,political,military,support,led"
1886,33,0,"campaigning against the greek city of perinthus, alexander is reported to have saved his father's life.	meanwhile, the city of amphissa began to work lands that were sacred to apollo near delphi, a sacrilege that gave philip the opportunity to further intervene in greek affairs.	still occupied in thrace, he ordered alexander to muster an army for a campaign in greece.",1,fr,"other Member States greek might intervene, alexander looks as if it were the preparation of an attack illyria.","empire,alexander,century,king,bc,","group,numbers,members,order,public","village,district,north,parish,town","forces,war,government,shah,army","empire,alexander,century,king,bc,,battle,assyrian,persian,war,bc,i,back,died,death,told,asked,put,days,decided,brought,apollo,lunar,crew,module,mission,spacecraft,space,landing,command,launch"
11870,33,0,"the internship is different from ""house officership"" (which may follow internship), as understood in uk and other countries.	the latter is not a compulsory tenure.	the house physician or house surgeon unlike an intern, works in a particular department of his or her choice and is paid a monthly 'salary' for his work in the hospital (especially, in the uk).",0,en,"the american counterpart is simply called a ""resident"" (i.e., a resident physician or a resident surgeon).","language,word,english,term,arabic","park,centre,adelaide,amsterdam,aarhus","computer,code,systems,data,language","population,age,women,jews,ainu","language,word,english,term,arabic,languages,words,meaning,written,spoken,example,,player,change,difficult,if,make,generally,higher,main,result,school,university,students,college,schools,education,state,research,student,institute"
11238,33,0,"possibly due to his conservatory training, david uses pieces of classical piano works as intros or settings for many of his songs.	for example, in the song ""this time"" from the album ""learning to trust"", the opening section of the song (as well as the bridge and ending tag) is from frédéric chopin's ""revolutionary etude"" (op. 10, no. 12) in c minor.	the introductory melody for ""you can go"", from the album ""7"", is taken from the two-part invention no. 13 in a minor (bwv 784) by johann sebastian bach.",1,es,"(because the frequent use of synthesizers', can go 'is sometimes served poorly by an announcement in the 1980s by commodore 64 to use the invention bach has played a synthesizer.)","film,album,released,song,show","french,german,war,crowley,de","bell,power,pressure,sound,design","i,back,died,death,told","film,album,released,song,show,television,band,music,recorded,played,music,play,musical,band,plays,performed,jazz,theatre,rock,music,,village,district,north,parish,town,river,road,west,east,county"
